created_at,polarity
2020-03-30 23:59:48,0.45
2020-03-30 23:59:32,0.0
2020-03-30 23:58:24,-0.06666666666666667
2020-03-30 23:58:14,0.2
2020-03-30 23:58:11,0.0
2020-03-30 23:56:23,0.0
2020-03-30 23:55:51,-0.125
2020-03-30 23:53:23,0.0
2020-03-30 23:51:53,-0.44999999999999996
2020-03-30 23:50:18,0.0
2020-03-30 23:41:45,0.13636363636363635
2020-03-30 23:39:56,-0.125
2020-03-30 23:39:54,0.24545454545454545
2020-03-30 23:38:20,0.0
2020-03-30 23:37:34,0.06818181818181818
2020-03-30 23:36:37,0.0
2020-03-30 23:36:08,0.5
2020-03-30 23:34:58,-0.125
2020-03-30 23:33:33,0.0
2020-03-30 23:33:26,0.0
2020-03-30 23:33:15,0.0
2020-03-30 23:31:49,0.39999999999999997
2020-03-30 23:31:04,0.0
2020-03-30 23:30:23,0.0
2020-03-30 23:25:17,-0.75
2020-03-30 23:25:09,0.18333333333333335
2020-03-30 23:24:01,0.05
2020-03-30 23:22:11,-0.125
2020-03-30 23:21:59,0.0
2020-03-30 23:21:52,0.5
2020-03-30 23:21:20,-0.13465909090909092
2020-03-30 23:20:51,0.0
2020-03-30 23:20:05,-0.2277777777777778
2020-03-30 23:20:04,-0.125
2020-03-30 23:15:13,-0.0875
2020-03-30 23:12:48,0.0
2020-03-30 23:12:15,0.0
2020-03-30 23:11:53,0.3125
2020-03-30 23:11:45,0.0
2020-03-30 23:11:07,-0.016666666666666677
2020-03-30 23:10:57,0.5
2020-03-30 23:08:38,0.4
2020-03-30 23:08:16,0.0
2020-03-30 23:07:11,0.016666666666666673
2020-03-30 23:06:50,0.5
2020-03-30 23:05:56,0.0
2020-03-30 23:04:02,0.0
2020-03-30 23:03:15,0.08409090909090909
2020-03-30 23:02:32,-0.23076923076923078
2020-03-30 23:02:27,0.0
2020-03-30 23:02:14,0.2
2020-03-30 23:01:32,0.13636363636363635
2020-03-30 23:00:21,0.01727272727272727
2020-03-30 22:59:37,0.4
2020-03-30 22:58:35,0.2857142857142857
2020-03-30 22:57:08,0.25
2020-03-30 22:55:54,0.0
2020-03-30 22:55:04,0.16666666666666669
2020-03-30 22:53:04,0.5
2020-03-30 22:52:11,0.2375
2020-03-30 22:51:33,-0.13181818181818183
2020-03-30 22:51:24,0.0
2020-03-30 22:51:02,0.13636363636363635
2020-03-30 22:51:02,0.1
2020-03-30 22:50:59,0.08409090909090909
2020-03-30 22:49:15,0.0
2020-03-30 22:49:00,0.44285714285714284
2020-03-30 22:47:44,0.0
2020-03-30 22:46:51,-0.75
2020-03-30 22:45:25,0.1
2020-03-30 22:41:34,0.0
2020-03-30 22:39:15,0.0
2020-03-30 22:38:33,0.6
2020-03-30 22:38:16,0.0
2020-03-30 22:36:41,0.0
2020-03-30 22:35:57,0.0
2020-03-30 22:32:23,-0.25
2020-03-30 22:31:12,0.0
2020-03-30 22:31:02,0.0
2020-03-30 22:28:04,0.34375
2020-03-30 22:27:32,0.0
2020-03-30 22:21:00,0.0
2020-03-30 22:18:13,0.0
2020-03-30 22:16:32,0.0
2020-03-30 22:15:24,0.08333333333333331
2020-03-30 22:14:05,0.0
2020-03-30 22:13:38,-0.22500000000000003
2020-03-30 22:11:52,0.0
2020-03-30 22:11:43,-0.3
2020-03-30 22:10:08,0.0
2020-03-30 22:09:34,0.1
2020-03-30 22:08:40,0.3
2020-03-30 22:08:32,0.0
2020-03-30 22:06:27,0.0
2020-03-30 22:04:31,0.3
2020-03-30 22:04:27,-0.025
2020-03-30 22:04:22,0.0
2020-03-30 22:03:40,0.18333333333333335
2020-03-30 22:03:25,0.39285714285714285
2020-03-30 22:03:17,0.0
2020-03-30 22:03:03,0.05
2020-03-30 22:02:18,-0.05833333333333335
2020-03-30 22:00:34,-0.15
2020-03-30 22:00:24,0.0
2020-03-30 22:00:12,0.5
2020-03-30 22:00:12,0.5
2020-03-30 21:58:53,0.2888888888888889
2020-03-30 21:52:32,0.3666666666666667
2020-03-30 21:51:15,0.0
2020-03-30 21:50:42,0.0
2020-03-30 21:46:17,0.8
2020-03-30 21:45:40,0.0
2020-03-30 21:44:31,-0.05833333333333335
2020-03-30 21:43:45,0.0
2020-03-30 21:42:44,-0.10000000000000002
2020-03-30 21:42:41,0.0
2020-03-30 21:42:26,-0.08333333333333333
2020-03-30 21:40:51,-0.2
2020-03-30 21:38:00,-0.08333333333333333
2020-03-30 21:37:36,0.0
2020-03-30 21:36:19,0.0
2020-03-30 21:36:02,0.0
2020-03-30 21:34:32,0.3181818181818182
2020-03-30 21:32:37,0.5
2020-03-30 21:32:11,0.4333333333333333
2020-03-30 21:31:59,0.55
2020-03-30 21:31:00,-0.3
2020-03-30 21:30:13,0.0
2020-03-30 21:30:09,0.0
2020-03-30 21:26:29,-0.06666666666666667
2020-03-30 21:25:58,-0.08333333333333333
2020-03-30 21:21:30,0.0
2020-03-30 21:20:33,0.0
2020-03-30 21:17:58,0.0
2020-03-30 21:17:38,0.4
2020-03-30 21:17:02,0.0
2020-03-30 21:16:32,0.0
2020-03-30 21:16:23,0.0
2020-03-30 21:14:17,0.5
2020-03-30 21:13:54,0.0
2020-03-30 21:13:11,0.0
2020-03-30 21:13:03,0.0
2020-03-30 21:12:05,0.0
2020-03-30 21:11:27,0.0
2020-03-30 21:11:26,0.0
2020-03-30 21:11:00,0.0
2020-03-30 21:09:07,0.4
2020-03-30 21:08:23,0.25
2020-03-30 21:07:03,0.06818181818181818
2020-03-30 21:06:47,0.0
2020-03-30 21:06:00,0.0
2020-03-30 21:05:16,0.4
2020-03-30 21:04:48,0.0
2020-03-30 21:04:41,0.0
2020-03-30 21:03:34,0.0
2020-03-30 21:03:26,0.0
2020-03-30 21:02:31,0.0
2020-03-30 21:01:57,-0.15
2020-03-30 21:01:42,0.0
2020-03-30 20:59:43,0.5
2020-03-30 20:59:12,-0.6
2020-03-30 20:58:55,0.35
2020-03-30 20:58:37,0.17777777777777778
2020-03-30 20:58:33,0.3181818181818182
2020-03-30 20:57:08,0.06818181818181818
2020-03-30 20:55:59,0.4333333333333333
2020-03-30 20:52:30,0.0
2020-03-30 20:52:06,0.0
2020-03-30 20:49:07,0.2681818181818182
2020-03-30 20:48:40,0.4
2020-03-30 20:46:21,0.0
2020-03-30 20:44:16,0.5
2020-03-30 20:43:26,0.0
2020-03-30 20:42:16,0.0
2020-03-30 20:40:33,0.0
2020-03-30 20:40:32,-0.15555555555555559
2020-03-30 20:39:25,0.0
2020-03-30 20:38:48,0.05000000000000001
2020-03-30 20:38:37,0.0
2020-03-30 20:38:05,0.3333333333333333
2020-03-30 20:37:06,-0.1
2020-03-30 20:36:58,-0.1
2020-03-30 20:32:17,0.6
2020-03-30 20:31:49,0.6
2020-03-30 20:30:17,0.0
2020-03-30 20:29:48,0.0
2020-03-30 20:28:33,0.0
2020-03-30 20:28:24,0.0
2020-03-30 20:27:17,-0.07777777777777779
2020-03-30 20:26:38,0.0
2020-03-30 20:24:29,0.12142857142857143
2020-03-30 20:24:29,-0.1
2020-03-30 20:24:04,0.75
2020-03-30 20:23:04,0.0
2020-03-30 20:22:23,0.31999999999999995
2020-03-30 20:22:07,0.0
2020-03-30 20:22:07,0.0
2020-03-30 20:22:06,-0.16666666666666666
2020-03-30 20:21:35,0.25
2020-03-30 20:21:04,0.0
2020-03-30 20:20:54,0.0
2020-03-30 20:19:50,0.13636363636363635
2020-03-30 20:18:10,0.0
2020-03-30 20:16:20,0.0625
2020-03-30 20:15:45,0.0
2020-03-30 20:15:40,0.0
2020-03-30 20:14:29,0.0
2020-03-30 20:13:49,0.1
2020-03-30 20:13:42,0.6
2020-03-30 20:12:34,0.2
2020-03-30 20:11:21,0.1761111111111111
2020-03-30 20:11:16,-0.05833333333333335
2020-03-30 20:11:15,0.18333333333333335
2020-03-30 20:11:14,-0.15555555555555559
2020-03-30 20:10:48,-0.04
2020-03-30 20:08:19,0.0
2020-03-30 20:06:55,0.13636363636363635
2020-03-30 20:06:19,0.0
2020-03-30 20:06:09,0.0
2020-03-30 20:05:34,0.5
2020-03-30 20:05:26,0.5
2020-03-30 20:05:06,0.0
2020-03-30 20:05:04,0.0
2020-03-30 20:04:29,0.15
2020-03-30 20:04:26,0.0
2020-03-30 20:04:25,0.0
2020-03-30 20:03:58,-0.2
2020-03-30 20:03:56,0.0
2020-03-30 20:03:28,0.0
2020-03-30 20:03:06,0.4000000000000001
2020-03-30 20:01:49,0.0
2020-03-30 20:01:49,0.0
2020-03-30 20:01:35,-0.25
2020-03-30 20:01:01,0.0
2020-03-30 20:00:55,0.16666666666666666
2020-03-30 20:00:49,0.0
