created_at,polarity
2020-02-24 23:59:23,0.45
2020-02-24 23:59:20,0.0
2020-02-24 23:59:15,0.0
2020-02-24 23:59:02,-0.4
2020-02-24 23:58:46,0.0
2020-02-24 23:58:10,0.25
2020-02-24 23:57:33,0.13636363636363635
2020-02-24 23:57:24,0.3666666666666667
2020-02-24 23:56:46,0.1619047619047619
2020-02-24 23:56:35,0.75
2020-02-24 23:56:33,0.13636363636363635
2020-02-24 23:56:25,0.0
2020-02-24 23:56:08,0.3
2020-02-24 23:56:01,0.7
2020-02-24 23:55:51,0.5
2020-02-24 23:55:37,0.5833333333333334
2020-02-24 23:55:15,0.0
2020-02-24 23:55:09,0.0
2020-02-24 23:54:48,0.0
2020-02-24 23:54:46,-0.1
2020-02-24 23:54:43,0.0
2020-02-24 23:54:40,0.0
2020-02-24 23:54:39,0.1
2020-02-24 23:54:37,0.0
2020-02-24 23:54:18,0.25
2020-02-24 23:53:13,0.0
2020-02-24 23:53:00,0.0
2020-02-24 23:52:54,0.0
2020-02-24 23:52:51,0.0
2020-02-24 23:52:47,0.25
2020-02-24 23:52:46,0.1590909090909091
2020-02-24 23:52:44,0.0
2020-02-24 23:52:15,0.2681818181818182
2020-02-24 23:52:13,0.43333333333333335
2020-02-24 23:52:13,0.09999999999999998
2020-02-24 23:52:11,0.0
2020-02-24 23:52:02,0.09999999999999998
2020-02-24 23:51:50,0.8
2020-02-24 23:51:19,0.09999999999999998
2020-02-24 23:51:11,0.4
2020-02-24 23:50:32,0.15757575757575756
2020-02-24 23:50:29,0.26666666666666666
2020-02-24 23:49:32,0.75
2020-02-24 23:49:14,0.25
2020-02-24 23:48:24,0.26666666666666666
2020-02-24 23:48:17,-0.3
2020-02-24 23:48:15,0.75
2020-02-24 23:47:48,0.0
2020-02-24 23:47:35,0.0
2020-02-24 23:47:07,0.1875
2020-02-24 23:47:03,0.75
2020-02-24 23:46:36,0.3
2020-02-24 23:46:07,0.0
2020-02-24 23:45:58,0.5
2020-02-24 23:45:04,0.5
2020-02-24 23:45:00,0.0
2020-02-24 23:45:00,0.0
2020-02-24 23:44:51,0.0
2020-02-24 23:44:49,0.42323232323232324
2020-02-24 23:44:46,0.25
2020-02-24 23:44:45,0.5
2020-02-24 23:44:43,0.22777777777777777
2020-02-24 23:44:42,0.14285714285714285
2020-02-24 23:44:24,0.2875
2020-02-24 23:43:52,0.13636363636363635
2020-02-24 23:43:27,0.0
2020-02-24 23:43:21,0.0
2020-02-24 23:42:49,-0.125
2020-02-24 23:42:34,0.0
2020-02-24 23:42:05,0.0
2020-02-24 23:41:54,0.75
2020-02-24 23:41:15,1.0
2020-02-24 23:41:13,0.25
2020-02-24 23:41:09,0.25
2020-02-24 23:40:48,0.0
2020-02-24 23:40:39,0.0
2020-02-24 23:38:28,0.0
2020-02-24 23:38:23,-0.5
2020-02-24 23:38:12,0.0
2020-02-24 23:37:18,0.2681818181818182
2020-02-24 23:37:18,0.0
2020-02-24 23:37:12,0.09999999999999998
2020-02-24 23:37:08,0.0
2020-02-24 23:36:41,0.0
2020-02-24 23:36:30,1.0
2020-02-24 23:36:23,0.09999999999999998
2020-02-24 23:36:13,0.2681818181818182
2020-02-24 23:36:09,0.25
2020-02-24 23:35:51,0.6
2020-02-24 23:35:33,0.2681818181818182
2020-02-24 23:35:23,0.09999999999999998
2020-02-24 23:35:15,0.0
2020-02-24 23:34:21,0.0
2020-02-24 23:34:01,0.09999999999999998
2020-02-24 23:33:29,0.09999999999999998
2020-02-24 23:33:21,0.25
2020-02-24 23:33:17,0.5
2020-02-24 23:33:07,0.1590909090909091
2020-02-24 23:33:01,0.0
2020-02-24 23:32:41,0.09999999999999998
2020-02-24 23:31:39,0.75
2020-02-24 23:31:33,0.1
2020-02-24 23:31:31,0.1542929292929293
2020-02-24 23:31:22,0.0
2020-02-24 23:31:16,0.5
2020-02-24 23:31:08,0.2
2020-02-24 23:31:01,-0.3
2020-02-24 23:30:54,0.25
2020-02-24 23:30:45,0.1
2020-02-24 23:30:36,0.09999999999999998
2020-02-24 23:30:31,0.0
2020-02-24 23:30:00,0.75
2020-02-24 23:30:00,0.75
2020-02-24 23:30:00,0.09999999999999998
2020-02-24 23:30:00,1.0
2020-02-24 23:30:00,0.0
2020-02-24 23:30:00,0.0
2020-02-24 23:29:50,0.3111111111111111
2020-02-24 23:28:26,-0.3
2020-02-24 23:28:19,0.0
2020-02-24 23:28:06,0.0
2020-02-24 23:27:15,0.45
2020-02-24 23:26:41,0.0
2020-02-24 23:26:34,0.0
2020-02-24 23:25:54,0.5
2020-02-24 23:25:51,0.3111111111111111
