created_at,polarity
2020-03-26 23:59:59,0.15
2020-03-26 23:58:53,0.2
2020-03-26 23:58:39,0.15
2020-03-26 23:55:51,0.5
2020-03-26 23:55:41,0.0
2020-03-26 23:54:50,0.5
2020-03-26 23:51:52,0.0
2020-03-26 23:48:37,0.85
2020-03-26 23:45:41,-0.65
2020-03-26 23:42:48,0.0
2020-03-26 23:41:51,0.0
2020-03-26 23:40:41,0.0
2020-03-26 23:40:03,0.0
2020-03-26 23:37:59,0.0
2020-03-26 23:35:58,0.04545454545454545
2020-03-26 23:35:54,0.0
2020-03-26 23:35:49,-0.1
2020-03-26 23:34:48,0.13636363636363635
2020-03-26 23:33:14,0.0
2020-03-26 23:33:12,0.39999999999999997
2020-03-26 23:31:05,0.0
2020-03-26 23:30:38,-0.05
2020-03-26 23:29:58,0.0
2020-03-26 23:27:26,0.2
2020-03-26 23:26:16,-0.35
2020-03-26 23:26:14,-0.2
2020-03-26 23:25:41,0.0
2020-03-26 23:24:14,0.39999999999999997
2020-03-26 23:22:33,0.0
2020-03-26 23:22:20,0.0
2020-03-26 23:21:43,0.525
2020-03-26 23:19:32,0.0
2020-03-26 23:16:40,0.25
2020-03-26 23:15:30,0.25
2020-03-26 23:12:56,0.2
2020-03-26 23:12:20,-0.1
2020-03-26 23:11:10,0.2857142857142857
2020-03-26 23:10:41,0.0
2020-03-26 23:10:29,0.0
2020-03-26 23:10:19,0.14999999999999997
2020-03-26 23:10:10,-0.225
2020-03-26 23:10:06,-0.1
2020-03-26 23:10:00,0.0
2020-03-26 23:07:43,0.0
2020-03-26 23:07:41,0.25
2020-03-26 23:07:33,0.0
2020-03-26 23:05:03,0.0
2020-03-26 23:04:32,0.03333333333333333
2020-03-26 23:02:05,0.1
2020-03-26 23:01:20,0.0
2020-03-26 23:00:15,0.325
2020-03-26 22:55:40,0.0
2020-03-26 22:49:54,0.0
2020-03-26 22:49:35,0.0
2020-03-26 22:49:27,0.525
2020-03-26 22:47:29,0.0
2020-03-26 22:46:59,0.0
2020-03-26 22:46:02,0.0
2020-03-26 22:45:13,0.0
2020-03-26 22:45:00,0.5
2020-03-26 22:42:59,0.1
2020-03-26 22:41:24,-0.125
2020-03-26 22:40:41,0.0
2020-03-26 22:36:30,0.13636363636363635
2020-03-26 22:36:02,0.525
2020-03-26 22:35:23,0.2
2020-03-26 22:34:25,-0.5
2020-03-26 22:34:19,0.4
2020-03-26 22:33:47,0.4
2020-03-26 22:31:53,0.0
2020-03-26 22:30:43,0.2722222222222222
2020-03-26 22:30:19,0.0
2020-03-26 22:30:03,0.0
2020-03-26 22:29:00,0.16
2020-03-26 22:27:27,0.3666666666666667
2020-03-26 22:25:41,0.0
2020-03-26 22:23:20,-0.4
2020-03-26 22:22:16,-0.2375
2020-03-26 22:18:12,0.0
2020-03-26 22:17:09,0.0
2020-03-26 22:15:42,-0.15
2020-03-26 22:15:00,0.5
2020-03-26 22:11:33,0.65
2020-03-26 22:11:21,-0.08333333333333333
2020-03-26 22:10:41,0.0
2020-03-26 22:09:06,0.0
2020-03-26 22:09:02,0.0
2020-03-26 22:08:12,0.2
2020-03-26 22:06:48,0.0
2020-03-26 22:05:09,-1.0
2020-03-26 22:04:34,0.525
2020-03-26 22:04:30,0.0
2020-03-26 22:03:29,-0.0625
2020-03-26 22:01:32,0.0
2020-03-26 22:01:23,0.0
2020-03-26 22:00:38,0.0
2020-03-26 22:00:33,0.14
2020-03-26 21:58:16,0.0
2020-03-26 21:57:44,0.0
2020-03-26 21:56:03,0.0
2020-03-26 21:56:00,0.0
2020-03-26 21:55:48,-0.16666666666666666
2020-03-26 21:55:41,0.0
2020-03-26 21:55:26,0.0
2020-03-26 21:55:11,-0.125
2020-03-26 21:54:02,0.5
2020-03-26 21:54:02,0.13333333333333333
2020-03-26 21:53:15,0.0
2020-03-26 21:52:58,-0.0625
2020-03-26 21:51:17,0.0
2020-03-26 21:51:12,0.13636363636363635
2020-03-26 21:51:04,0.05
2020-03-26 21:50:35,0.0
2020-03-26 21:46:50,0.0
2020-03-26 21:45:44,0.0
2020-03-26 21:45:11,-0.5
2020-03-26 21:45:00,0.5
2020-03-26 21:43:56,0.0
2020-03-26 21:41:48,0.15
2020-03-26 21:40:41,0.0
2020-03-26 21:39:09,0.0
2020-03-26 21:37:05,-0.13181818181818183
2020-03-26 21:36:35,0.525
2020-03-26 21:36:34,0.525
2020-03-26 21:36:32,0.3181818181818182
2020-03-26 21:35:44,0.0
2020-03-26 21:34:25,-0.5
2020-03-26 21:34:22,0.6
2020-03-26 21:31:36,0.55
2020-03-26 21:30:41,0.6
2020-03-26 21:30:13,0.2
2020-03-26 21:30:10,0.6
2020-03-26 21:27:56,0.5
2020-03-26 21:27:01,0.0
2020-03-26 21:26:23,0.0
2020-03-26 21:26:07,0.0
2020-03-26 21:26:00,0.25
2020-03-26 21:25:52,0.0
2020-03-26 21:25:41,0.0
2020-03-26 21:25:09,0.0
2020-03-26 21:24:45,0.25
2020-03-26 21:23:36,0.20000000000000004
2020-03-26 21:23:08,0.13636363636363635
2020-03-26 21:22:58,0.13636363636363635
2020-03-26 21:22:52,0.15
2020-03-26 21:21:27,0.35
2020-03-26 21:20:48,0.15
2020-03-26 21:20:34,0.0
2020-03-26 21:20:04,0.06666666666666665
2020-03-26 21:19:35,0.16
2020-03-26 21:19:06,-0.15555555555555559
2020-03-26 21:18:35,0.0
2020-03-26 21:18:18,0.0
2020-03-26 21:18:10,-0.16666666666666666
2020-03-26 21:17:37,0.0
2020-03-26 21:16:14,0.0
2020-03-26 21:15:35,0.0
2020-03-26 21:14:23,0.0
2020-03-26 21:11:38,0.2
2020-03-26 21:11:07,-0.23333333333333328
2020-03-26 21:10:41,-0.30000000000000004
2020-03-26 21:09:52,0.0
2020-03-26 21:08:00,0.0
2020-03-26 21:07:32,0.5
2020-03-26 21:07:01,0.0
2020-03-26 21:06:18,0.0
2020-03-26 21:05:54,0.2
2020-03-26 21:05:19,0.45
2020-03-26 21:05:18,0.0
2020-03-26 21:05:15,0.4
2020-03-26 21:03:29,0.05
2020-03-26 21:02:18,-0.05
2020-03-26 21:02:11,0.0
2020-03-26 21:02:08,0.0
2020-03-26 21:02:06,0.0
2020-03-26 21:01:09,0.1
2020-03-26 21:01:01,0.0
2020-03-26 20:58:50,-0.09999999999999999
2020-03-26 20:56:04,0.4
2020-03-26 20:55:41,0.4
2020-03-26 20:55:38,0.13333333333333333
2020-03-26 20:53:28,0.2
2020-03-26 20:52:28,0.2
2020-03-26 20:52:03,0.0
2020-03-26 20:51:50,0.0
2020-03-26 20:51:02,0.0
2020-03-26 20:49:56,-0.125
2020-03-26 20:49:48,0.5
2020-03-26 20:48:50,0.0
2020-03-26 20:44:47,-0.4166666666666667
2020-03-26 20:44:16,0.0
2020-03-26 20:43:03,0.0
2020-03-26 20:42:02,-0.06666666666666667
2020-03-26 20:41:34,-0.3333333333333333
2020-03-26 20:41:27,0.0
2020-03-26 20:41:06,0.0
2020-03-26 20:40:41,0.0
2020-03-26 20:36:10,0.0
2020-03-26 20:35:24,-0.2791666666666667
2020-03-26 20:35:11,0.25
2020-03-26 20:35:00,0.4
2020-03-26 20:34:31,0.7666666666666666
2020-03-26 20:34:18,0.45
2020-03-26 20:33:41,-0.3
2020-03-26 20:33:18,0.13636363636363635
2020-03-26 20:32:37,0.0
2020-03-26 20:30:40,0.0
2020-03-26 20:29:56,-0.1919642857142857
2020-03-26 20:29:27,0.125
2020-03-26 20:29:10,0.13636363636363635
2020-03-26 20:28:31,0.05
2020-03-26 20:28:10,0.04999999999999999
2020-03-26 20:27:53,0.0
2020-03-26 20:27:27,0.0
2020-03-26 20:26:59,0.0
2020-03-26 20:25:50,0.13333333333333333
2020-03-26 20:25:41,0.0
2020-03-26 20:25:32,0.0
2020-03-26 20:25:11,0.0
2020-03-26 20:25:03,0.0
2020-03-26 20:24:57,0.0
2020-03-26 20:24:35,0.20000000000000004
2020-03-26 20:24:28,0.0
2020-03-26 20:23:31,0.20000000000000004
2020-03-26 20:23:27,-0.3
2020-03-26 20:23:10,-0.3
2020-03-26 20:22:38,0.0
2020-03-26 20:20:37,0.0
2020-03-26 20:20:33,0.0
2020-03-26 20:20:33,0.0
2020-03-26 20:20:06,0.0
2020-03-26 20:19:26,0.0
2020-03-26 20:19:09,0.4
2020-03-26 20:17:56,0.05
2020-03-26 20:16:11,0.0
2020-03-26 20:16:11,0.0
2020-03-26 20:16:00,0.2
2020-03-26 20:15:55,0.0
2020-03-26 20:15:28,0.6
2020-03-26 20:14:38,0.31212121212121213
2020-03-26 20:13:59,0.0
2020-03-26 20:13:53,-0.16666666666666666
2020-03-26 20:13:38,0.13333333333333333
2020-03-26 20:13:36,0.2
2020-03-26 20:13:19,-0.1
2020-03-26 20:11:37,0.13333333333333333
2020-03-26 20:11:22,0.6
2020-03-26 20:11:21,0.05
2020-03-26 20:10:41,0.0
2020-03-26 20:10:40,-0.16666666666666666
2020-03-26 20:10:29,0.0
2020-03-26 20:10:23,0.0
2020-03-26 20:09:35,0.4
2020-03-26 20:09:27,0.16
2020-03-26 20:09:09,0.0
2020-03-26 20:08:56,0.0
2020-03-26 20:07:47,0.0
2020-03-26 20:07:33,0.4
2020-03-26 20:07:00,0.25
2020-03-26 20:06:21,0.0
2020-03-26 20:06:18,-0.4
2020-03-26 20:06:16,0.0
2020-03-26 20:06:08,0.0
2020-03-26 20:06:02,1.0
2020-03-26 20:05:53,0.0
2020-03-26 20:05:19,0.13333333333333333
2020-03-26 20:05:10,0.0
2020-03-26 20:05:03,0.5
2020-03-26 20:05:01,0.35
2020-03-26 20:04:38,0.5
2020-03-26 20:03:59,0.4
2020-03-26 20:02:18,0.2
2020-03-26 20:02:16,0.0
2020-03-26 20:02:11,-0.4
2020-03-26 20:01:28,0.43333333333333335
2020-03-26 20:01:21,0.0
2020-03-26 20:01:21,0.0
2020-03-26 20:01:21,0.0
2020-03-26 20:00:07,0.0
2020-03-26 20:00:02,1.0
2020-03-26 19:59:25,0.0
2020-03-26 19:59:16,0.0
2020-03-26 19:59:16,0.0
2020-03-26 19:59:16,0.0
2020-03-26 19:58:04,0.0
2020-03-26 19:57:58,0.0
2020-03-26 19:57:39,0.0
2020-03-26 19:57:19,0.0
2020-03-26 19:57:19,0.0
2020-03-26 19:57:19,0.0
2020-03-26 19:57:09,0.0
2020-03-26 19:57:01,0.0
2020-03-26 19:56:59,0.0
2020-03-26 19:56:44,-0.09999999999999998
2020-03-26 19:56:24,-0.5
2020-03-26 19:56:20,0.31666666666666665
2020-03-26 19:56:02,0.0
2020-03-26 19:55:50,0.020833333333333332
2020-03-26 19:55:47,0.0740909090909091
2020-03-26 19:55:41,0.0
2020-03-26 19:55:30,0.1
2020-03-26 19:55:17,0.0
2020-03-26 19:55:17,0.0
2020-03-26 19:55:17,0.0
2020-03-26 19:55:04,-0.125
2020-03-26 19:55:03,0.125
2020-03-26 19:54:19,-0.012499999999999997
2020-03-26 19:53:53,0.0
2020-03-26 19:53:35,0.0
2020-03-26 19:53:10,0.0
2020-03-26 19:53:10,0.0
2020-03-26 19:53:10,0.0
2020-03-26 19:52:58,0.0
2020-03-26 19:52:31,0.3
2020-03-26 19:51:59,0.0
2020-03-26 19:51:57,0.0
2020-03-26 19:51:43,0.0
2020-03-26 19:51:29,0.4
2020-03-26 19:51:24,0.0
2020-03-26 19:51:05,0.0
2020-03-26 19:51:05,0.0
2020-03-26 19:51:05,0.0
2020-03-26 19:50:40,0.27878787878787875
2020-03-26 19:50:39,-0.3
2020-03-26 19:49:09,0.0
2020-03-26 19:49:09,0.0
2020-03-26 19:49:09,0.0
2020-03-26 19:48:30,0.7
2020-03-26 19:48:20,0.0
2020-03-26 19:47:10,0.0
2020-03-26 19:47:10,0.0
2020-03-26 19:47:10,0.0
2020-03-26 19:46:46,0.5
2020-03-26 19:46:30,-0.05
2020-03-26 19:46:29,0.0
2020-03-26 19:46:20,0.12727272727272726
2020-03-26 19:46:06,0.18333333333333335
2020-03-26 19:46:03,0.0
2020-03-26 19:45:59,0.0
2020-03-26 19:45:41,0.25
2020-03-26 19:45:07,0.0
2020-03-26 19:45:07,0.0
2020-03-26 19:45:07,0.0
2020-03-26 19:44:59,0.0
2020-03-26 19:43:43,0.0
2020-03-26 19:43:06,0.0
2020-03-26 19:43:06,0.0
2020-03-26 19:43:06,0.0
2020-03-26 19:42:28,0.0
2020-03-26 19:42:27,0.5
2020-03-26 19:42:24,0.0
2020-03-26 19:42:00,-0.05
2020-03-26 19:41:11,0.27878787878787875
2020-03-26 19:41:11,0.0
2020-03-26 19:41:04,0.0
2020-03-26 19:41:04,0.0
2020-03-26 19:41:04,0.0
2020-03-26 19:40:40,0.0
2020-03-26 19:39:55,-0.05714285714285716
2020-03-26 19:38:57,0.0
2020-03-26 19:38:57,0.0
2020-03-26 19:38:56,0.0
2020-03-26 19:38:29,-0.325
2020-03-26 19:37:18,0.32500000000000007
2020-03-26 19:36:59,0.0
2020-03-26 19:36:59,0.0
2020-03-26 19:36:59,0.0
2020-03-26 19:36:49,0.18333333333333335
2020-03-26 19:36:15,0.0
2020-03-26 19:35:36,0.0
2020-03-26 19:35:10,0.0
2020-03-26 19:35:00,-0.25
2020-03-26 19:34:59,0.0
2020-03-26 19:34:59,0.0
2020-03-26 19:34:59,0.0
2020-03-26 19:34:53,-0.05
2020-03-26 19:34:05,0.13636363636363635
2020-03-26 19:33:30,0.41666666666666663
2020-03-26 19:32:51,0.0
